ISO_Code,Year,Carbon_stocks_in_forests,Forest_area,Index_of_carbon_stocks_in_forests,Index_of_forest_extent,Land_area,Share_of_forest_area
262.0,2009,0.3018,5.6,100.0,100.0,2318.0,0.241587575496117
262.0,2010,0.3018,5.6,100.0,100.0,2318.0,0.241587575496117
262.0,2011,0.3018,5.6,100.0,100.0,2318.0,0.241587575496117
262.0,2012,0.3018,5.6,100.0,100.0,2318.0,0.241587575496117
262.0,2013,0.3018,5.6,100.0,100.0,2318.0,0.241587575496117
262.0,2014,0.3018,5.6,100.0,100.0,2318.0,0.241587575496117
262.0,2015,0.3018,5.6,100.0,100.0,2318.0,0.241587575496117
262.0,2016,0.3018,5.6,100.0,100.0,2318.0,0.241587575496117
262.0,2017,0.3019,5.61,100.033134526176,100.178571428571,2318.0,0.242018981880932
262.0,2018,0.3019,5.64,100.033134526176,100.714285714286,2318.0,0.243313201035375
262.0,2019,0.3018,5.7,100.0,101.785714285714,2318.0,0.245901639344262
262.0,2020,0.3018,5.8,100.0,103.571428571429,2318.0,0.250215703192407
266.0,1992,3090.0209,23749.296,100.0,100.0,25767.0,92.1694260100128
266.0,1993,3089.2192,23743.134,99.9740551916655,99.9740539677471,25767.0,92.1455117010129
266.0,1994,3088.4174,23736.972,99.948107147107,99.9481079354942,25767.0,92.121597392013
266.0,1995,3087.6157,23730.81,99.9221623387725,99.9221619032413,25767.0,92.0976830830132
266.0,1996,3086.814,23724.648,99.8962175304381,99.8962158709884,25767.0,92.0737687740133
266.0,1997,3086.0122,23718.486,99.8702694858795,99.8702698387354,25767.0,92.0498544650134
266.0,1998,3085.2105,23712.324,99.8443246775451,99.8443238064825,25767.0,92.0259401560135
266.0,1999,3084.4087,23706.162,99.8183766329865,99.8183777742296,25767.0,92.0020258470136
266.0,2000,3083.607,23700.0,99.7924318246521,99.7924317419767,25767.0,91.9781115380137
266.0,2001,3082.9488,23694.941,99.7711309978518,99.7711300579184,25767.0,91.9584778980867
266.0,2002,3082.2905,23689.882,99.7498269348275,99.74982837386,25767.0,91.9388442581597
266.0,2003,3081.6323,23684.823,99.7285261080273,99.7285266898017,25767.0,91.9192106182326
266.0,2004,3080.9741,23679.764,99.7072252812271,99.7072250057433,25767.0,91.8995769783056
266.0,2005,3080.3159,23674.705,99.6859244544268,99.685923321685,25767.0,91.8799433383786
266.0,2006,3079.6576,23669.646,99.6646203914025,99.6646216376267,25767.0,91.8603096984515
266.0,2007,3078.9994,23664.587,99.6433195646023,99.6433199535683,25767.0,91.8406760585245
266.0,2008,3078.3412,23659.528,99.6220187378021,99.62201826951,25767.0,91.8210424185974
266.0,2009,3077.683,23654.469,99.6007179110018,99.6007165854516,25767.0,91.8014087786704
266.0,2010,3077.0247,23649.41,99.5794138479775,99.5794149013933,25767.0,91.7817751387433
266.0,2011,3075.4788,23637.528,99.5293850601464,99.5293839446862,25767.0,91.7356618931191
266.0,2012,3073.9328,23625.646,99.4793530360911,99.4793529879791,25767.0,91.6895486474949
266.0,2013,3072.3868,23613.764,99.4293210120359,99.429322031272,25767.0,91.6434354018706
266.0,2014,3070.8409,23601.882,99.3792922242047,99.3792910745649,25767.0,91.5973221562464
266.0,2015,3069.2949,23590.0,99.3292602001494,99.3292601178578,25767.0,91.5512089106221
266.0,2016,3067.7492,23578.12,99.2792378847664,99.279237582453,25767.0,91.5051034268638
266.0,2017,3066.2035,23566.24,99.2292155693834,99.2292150470481,25767.0,91.4589979431055
266.0,2018,3064.6578,23554.36,99.1791932540003,99.1791925116433,25767.0,91.4128924593472
266.0,2019,3063.1121,23542.48,99.1291709386173,99.1291699762385,25767.0,91.3667869755889
266.0,2020,3061.5664,23530.6,99.0791486232342,99.0791474408336,25767.0,91.3206814918306
268.0,1992,162.8544,2753.96,100.0,100.0,6949.0,39.6310260469132
268.0,1993,167.8364,2754.79,103.059174329954,100.030138418859,6949.0,39.6429702115412
268.0,1994,172.8185,2755.62,106.11841006445,100.060276837717,6949.0,39.6549143761692
268.0,1995,177.8006,2756.45,109.177645798947,100.090415256576,6949.0,39.6668585407972
268.0,1996,182.7826,2757.28,112.2368201289,100.120553675435,6949.0,39.6788027054252
268.0,1997,187.7647,2758.11,115.296055863397,100.150692094293,6949.0,39.6907468700532
268.0,1998,192.7467,2758.94,118.355230193351,100.180830513152,6949.0,39.7026910346813
268.0,1999,197.7288,2759.77,121.414465927847,100.210968932011,6949.0,39.7146351993092
268.0,2000,202.7109,2760.6,124.473701662344,100.241107350869,6949.0,39.7265793639373
268.0,2001,203.6699,2766.78,125.06257122927,100.465511481648,6949.0,39.8155130234566
268.0,2002,204.6289,2772.96,125.651440796196,100.689915612427,6949.0,39.904446682976
268.0,2003,205.5879,2779.14,126.240310363122,100.914319743206,6949.0,39.9933803424953
268.0,2004,206.5469,2785.32,126.829179930048,101.138723873985,6949.0,40.0823140020147
268.0,2005,207.5059,2791.5,127.418049496974,101.363128004764,6949.0,40.171247661534
268.0,2006,208.4649,2797.68,128.0069190639,101.587532135543,6949.0,40.2601813210534
268.0,2007,209.4239,2803.86,128.595788630826,101.811936266322,6949.0,40.3491149805728
268.0,2008,210.3829,2810.04,129.184658197752,102.036340397101,6949.0,40.4380486400921
268.0,2009,211.3419,2816.22,129.773527764678,102.26074452788,6949.0,40.5269822996115
268.0,2010,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2011,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2012,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2013,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2014,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2015,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2016,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2017,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2018,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2019,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
268.0,2020,212.3009,2822.4,130.362397331604,102.485148658659,6949.0,40.6159159591308
270.0,1992,10.1202,403.194,100.0,100.0,1012.0,39.8413043478261
270.0,1993,9.9763,397.461,98.5780913420683,98.578103840831,1012.0,39.2748023715415
270.0,1994,9.8324,391.728,97.1561826841367,97.1562076816619,1012.0,38.7083003952569
270.0,1995,9.6885,385.995,95.734274026205,95.7343115224929,1012.0,38.1417984189723
270.0,1996,9.5446,380.262,94.3123653682733,94.3124153633239,1012.0,37.5752964426877
270.0,1997,9.4007,374.529,92.8904567103417,92.8905192041548,1012.0,37.0087944664032
270.0,1998,9.2568,368.796,91.46854805241,91.4686230449858,1012.0,36.4422924901186
270.0,1999,9.1129,363.063,90.0466393944784,90.0467268858167,1012.0,35.875790513834
270.0,2000,8.969,357.33,88.6247307365467,88.6248307266477,1012.0,35.3092885375494
270.0,2001,8.8251,351.597,87.202822078615,87.2029345674787,1012.0,34.7427865612648
270.0,2002,8.6812,345.864,85.7809134206834,85.7810384083096,1012.0,34.1762845849802
270.0,2003,8.5373,340.131,84.3590047627517,84.3591422491406,1012.0,33.6097826086956
270.0,2004,8.3934,334.398,82.9370961048201,82.9372460899716,1012.0,33.0432806324111
270.0,2005,8.2495,328.665,81.5151874468884,81.5153499308025,1012.0,32.4767786561265
270.0,2006,8.1056,322.932,80.0932787889568,80.0934537716335,1012.0,31.9102766798419
270.0,2007,7.9617,317.199,78.6713701310251,78.6715576124645,1012.0,31.3437747035573
270.0,2008,7.8178,311.466,77.2494614730934,77.2496614532954,1012.0,30.7772727272727
270.0,2009,7.6739,305.733,75.8275528151618,75.8277652941264,1012.0,30.2107707509881
270.0,2010,7.53,300.0,74.4056441572301,74.4058691349574,1012.0,29.6442687747036
270.0,2011,7.3861,294.268,72.9837354992984,72.9842209953521,1012.0,29.0778656126482
270.0,2012,7.2423,288.536,71.5628149641311,71.5625728557469,1012.0,28.5114624505929
270.0,2013,7.0984,282.804,70.1409063061995,70.1409247161416,1012.0,27.9450592885376
270.0,2014,6.9545,277.072,68.7189976482678,68.7192765765364,1012.0,27.3786561264822
270.0,2015,6.8106,271.34,67.2970889903362,67.2976284369311,1012.0,26.8122529644269
270.0,2016,6.6666,265.6,65.8741922096401,65.8739961408156,1012.0,26.2450592885376
270.0,2017,6.5227,259.87,64.4522835517085,64.4528440403379,1012.0,25.6788537549407
270.0,2018,6.3789,254.14,63.0313630165412,63.0316919398602,1012.0,25.1126482213439
270.0,2019,6.2348,248.4,61.6074781130808,61.6080596437447,1012.0,24.5454545454545
270.0,2020,6.091,242.67,60.1865575779135,60.186907543267,1012.0,23.9792490118577
275.0,1992,,9.08,,100.0,602.0,1.50830564784053
275.0,1993,,9.08,,100.0,602.0,1.50830564784053
275.0,1994,,9.08,,100.0,602.0,1.50830564784053
275.0,1995,,9.08,,100.0,602.0,1.50830564784053
275.0,1996,,9.08,,100.0,602.0,1.50830564784053
275.0,1997,,9.08,,100.0,602.0,1.50830564784053
275.0,1998,,9.08,,100.0,602.0,1.50830564784053
275.0,1999,,9.08,,100.0,602.0,1.50830564784053
275.0,2000,,9.08,,100.0,602.0,1.50830564784053
275.0,2001,,9.167,,100.958149779736,602.0,1.52275747508306
275.0,2002,,9.254,,101.916299559471,602.0,1.53720930232558
275.0,2003,,9.341,,102.874449339207,602.0,1.55166112956811
275.0,2004,,9.428,,103.832599118943,602.0,1.56611295681063
275.0,2005,,9.515,,104.790748898678,602.0,1.58056478405316
275.0,2006,,9.602,,105.748898678414,602.0,1.59501661129568
275.0,2007,,9.689,,106.70704845815,602.0,1.60946843853821
275.0,2008,,9.776,,107.665198237885,602.0,1.62392026578073
275.0,2009,,9.863,,108.623348017621,602.0,1.63837209302326
275.0,2010,,9.95,,109.581497797357,602.0,1.65282392026578
275.0,2011,,9.988,,110.0,602.0,1.65913621262458
275.0,2012,,10.026,,110.418502202643,602.0,1.66544850498339
275.0,2013,,10.064,,110.837004405286,602.0,1.67176079734219
275.0,2014,,10.102,,111.25550660793,602.0,1.678073089701
275.0,2015,,10.14,,111.674008810573,602.0,1.6843853820598
275.0,2016,,10.14,,111.674008810573,602.0,1.6843853820598
275.0,2017,,10.14,,111.674008810573,602.0,1.6843853820598
275.0,2018,,10.14,,111.674008810573,602.0,1.6843853820598
275.0,2019,,10.14,,111.674008810573,602.0,1.6843853820598
275.0,2020,,10.14,,111.674008810573,602.0,1.6843853820598
276.0,1992,904.8522,11310.8,100.0,100.0,34913.0,32.3971013662533
276.0,1993,921.5503,11316.2,101.845395303233,100.047741981115,34912.0,32.413496791934
276.0,1994,938.2483,11321.6,103.690779554937,100.095483962231,34911.0,32.4298931568846
276.0,1995,954.9464,11327.0,105.53617485817,100.143225943346,34910.0,32.4462904611859
276.0,1996,971.6445,11332.4,107.381570161403,100.190967924462,34909.0,32.4626887049185
276.0,1997,988.3426,11337.8,109.226965464636,100.238709905577,34905.0,32.4818793869073
276.0,1998,1005.0407,11343.2,111.072360767869,100.286451886692,34902.0,32.500143258266
276.0,1999,1021.7388,11348.6,112.917756071102,100.334193867808,34898.0,32.5193420826408
276.0,2000,1038.4368,11354.0,114.763140322806,100.381935848923,34895.0,32.5376128385155
276.0,2001,1046.1275,11359.5,115.613080235645,100.4305619408,34890.0,32.5580395528805
276.0,2002,1053.8182,11365.0,116.463020148484,100.479188032677,34886.0,32.5775382674999
276.0,2003,1061.5089,11370.5,117.312960061323,100.527814124554,34881.0,32.5979759754594
276.0,2004,1069.1996,11376.0,118.162899974162,100.57644021643,34877.0,32.6174843019755
276.0,2005,1076.8903,11381.5,119.012839887,100.625066308307,34876.0,32.6341897006537
276.0,2006,1084.581,11387.0,119.862779799839,100.673692400184,34872.0,32.653704978206
276.0,2007,1092.2717,11392.5,120.712719712678,100.722318492061,34867.0,32.6741618148966
276.0,2008,1099.9624,11398.0,121.562659625517,100.770944583937,34863.0,32.6936867165763
276.0,2009,1107.6531,11403.5,122.412599538356,100.819570675814,34861.0,32.7113393190098
276.0,2010,1115.3438,11409.0,123.262539451194,100.868196767691,34857.0,32.7308718478354
276.0,2011,1125.9992,11411.0,124.440124033516,100.885878982919,34856.0,32.7375487720909
276.0,2012,1136.6545,11413.0,125.617697564309,100.903561198147,34854.0,32.7451655477133
276.0,2013,1147.3098,11415.0,126.795271095103,100.921243413375,34888.0,32.7189864709929
276.0,2014,1157.9651,11417.0,127.972844625896,100.938925628603,34890.0,32.7228432215535
276.0,2015,1168.6205,11419.0,129.150429208218,100.956607843831,34886.0,32.7323281545606
276.0,2016,1179.3543,11419.0,130.33667818899,100.956607843831,34936.0,32.685482024273
276.0,2017,1189.974,11419.0,131.510317375589,100.956607843831,34937.0,32.6845464693591
276.0,2018,1200.5937,11419.0,132.683956562188,100.956607843831,34938.0,32.6836109680005
276.0,2019,1211.3275,11419.0,133.87020554296,100.956607843831,34939.0,32.6826755201923
276.0,2020,1221.9472,11419.0,135.043844729559,100.956607843831,34939.0,32.6826755201923
288.0,1992,588.3392,9709.13,100.0,100.0,22754.0,42.669992089303
288.0,1993,585.6741,9601.565,99.5470130156209,98.8921252470613,22754.0,42.1972620198646
288.0,1994,583.0091,9494.0,99.0940430282395,97.7842504941225,22754.0,41.7245319504263
288.0,1995,580.3441,9386.435,98.6410730408581,96.6763757411838,22754.0,41.251801880988
288.0,1996,577.6791,9278.87,98.1881030534766,95.5685009882451,22754.0,40.7790718115496
288.0,1997,575.014,9171.305,97.7351160690976,94.4606262353064,22754.0,40.3063417421113
288.0,1998,572.349,9063.74,97.2821460817161,93.3527514823676,22754.0,39.8336116726729
288.0,1999,569.684,8956.175,96.8291760943347,92.2448767294289,22754.0,39.3608816032346
288.0,2000,567.0189,8848.61,96.3761891099556,91.1370019764902,22754.0,38.8881515337963
288.0,2001,554.5433,8758.042,94.2557116710904,90.2041892527961,22754.0,38.490120418388
288.0,2002,542.0676,8667.474,92.1352172352276,89.271376529102,22754.0,38.0920893029797
288.0,2003,529.592,8576.906,90.0147397963624,88.3385638054079,22754.0,37.6940581875714
288.0,2004,517.1163,8486.338,87.8942453604995,87.4057510817138,22754.0,37.2960270721631
288.0,2005,504.6406,8395.77,85.7737509246367,86.4729383580197,22754.0,36.8979959567549
288.0,2006,492.165,8305.202,83.6532734857715,85.5401256343256,22754.0,36.4999648413466
288.0,2007,479.6893,8214.634,81.5327790499086,84.6073129106315,22754.0,36.1019337259383
288.0,2008,467.2137,8124.066,79.4123016110434,83.6745001869375,22754.0,35.70390261053
288.0,2009,454.738,8033.498,77.2918071751806,82.7416874632434,22754.0,35.3058714951217
288.0,2010,442.2623,7942.93,75.1713127393177,81.8088747395493,22754.0,34.9078403797135
288.0,2011,434.2692,7930.432,73.8127257201288,81.6801505387197,22754.0,34.8529137734025
288.0,2012,426.276,7917.934,72.4541217039422,81.5514263378902,22754.0,34.7979871670915
288.0,2013,418.2828,7905.436,71.0955176877556,81.4227021370607,22754.0,34.7430605607805
288.0,2014,410.2896,7892.938,69.7369136715691,81.2939779362312,22754.0,34.6881339544695
288.0,2015,402.2965,7880.44,68.3783266523801,81.1652537354016,22754.0,34.6332073481586
288.0,2016,417.9774,7922.24,71.0436088569315,81.5957763465934,22754.0,34.8169113122967
288.0,2017,433.642,7964.04,73.7061205508659,82.0262989577851,22754.0,35.0006152764349
288.0,2018,434.5134,7971.26,73.8542323883909,82.1006619542637,22754.0,35.0323459611497
288.0,2019,435.5452,7978.48,74.0296074101471,82.1750249507422,22754.0,35.0640766458645
288.0,2020,436.4191,7985.71,74.1781441726133,82.2494909430608,22753.3,35.096930994625
296.0,1992,,1.18,,100.0,81.0,1.45679012345679
296.0,1993,,1.18,,100.0,81.0,1.45679012345679
296.0,1994,,1.18,,100.0,81.0,1.45679012345679
296.0,1995,,1.18,,100.0,81.0,1.45679012345679
296.0,1996,,1.18,,100.0,81.0,1.45679012345679
296.0,1997,,1.18,,100.0,81.0,1.45679012345679
296.0,1998,,1.18,,100.0,81.0,1.45679012345679
296.0,1999,,1.18,,100.0,81.0,1.45679012345679
296.0,2000,,1.18,,100.0,81.0,1.45679012345679
296.0,2001,,1.18,,100.0,81.0,1.45679012345679
296.0,2002,,1.18,,100.0,81.0,1.45679012345679
296.0,2003,,1.18,,100.0,81.0,1.45679012345679
296.0,2004,,1.18,,100.0,81.0,1.45679012345679
296.0,2005,,1.18,,100.0,81.0,1.45679012345679
296.0,2006,,1.18,,100.0,81.0,1.45679012345679
296.0,2007,,1.18,,100.0,81.0,1.45679012345679
296.0,2008,,1.18,,100.0,81.0,1.45679012345679
296.0,2009,,1.18,,100.0,81.0,1.45679012345679
296.0,2010,,1.18,,100.0,81.0,1.45679012345679
296.0,2011,,1.18,,100.0,81.0,1.45679012345679
296.0,2012,,1.18,,100.0,81.0,1.45679012345679
296.0,2013,,1.18,,100.0,81.0,1.45679012345679
296.0,2014,,1.18,,100.0,81.0,1.45679012345679
296.0,2015,,1.18,,100.0,81.0,1.45679012345679
296.0,2016,,1.18,,100.0,81.0,1.45679012345679
296.0,2017,,1.18,,100.0,81.0,1.45679012345679
296.0,2018,,1.18,,100.0,81.0,1.45679012345679
296.0,2019,,1.18,,100.0,81.0,1.45679012345679
296.0,2020,,1.18,,100.0,81.0,1.45679012345679
300.0,1992,72.3288,3358.8867,100.0,100.0,12890.0,26.058081458495
300.0,1993,72.9678,3389.0546,100.883465507516,100.898151759629,12890.0,26.29212257564
300.0,1994,73.6068,3419.2224,101.766931015031,101.796300542081,12890.0,26.5261629169899
300.0,1995,74.2459,3449.3903,102.65053478006,102.694452301711,12890.0,26.760204034135
300.0,1996,74.8849,3479.5582,103.534000287576,103.59260406134,12890.0,26.9942451512801
300.0,1997,75.5239,3509.726,104.417465795091,104.490752843792,12890.0,27.2282854926299
300.0,1998,76.1629,3539.8939,105.300931302607,105.388904603421,12890.0,27.462326609775
300.0,1999,76.8019,3570.0617,106.184396810123,106.287053385873,12890.0,27.6963669511249
300.0,2000,77.4409,3600.2296,107.067862317638,107.185205145503,12890.0,27.93040806827
300.0,2001,78.1208,3630.3869,108.007875147936,108.083041324377,12890.0,28.1643669511249
300.0,2002,78.8007,3660.5443,108.947887978233,108.980880480428,12890.0,28.398326609775
300.0,2003,79.4806,3690.7016,109.88790080853,109.878716659303,12890.0,28.6322854926299
300.0,2004,80.1605,3720.859,110.827913638827,110.776555815354,12890.0,28.8662451512801
300.0,2005,80.8404,3751.0163,111.767926469124,111.674391994228,12890.0,29.100204034135
300.0,2006,81.5203,3781.1736,112.707939299422,112.572228173103,12890.0,29.3341629169899
300.0,2007,82.2002,3811.331,113.647952129719,113.470067329154,12890.0,29.56812257564
300.0,2008,82.8801,3841.4883,114.587964960016,114.367903508028,12890.0,29.802081458495
300.0,2009,83.56,3871.6457,115.527977790313,115.26574266408,12890.0,30.0360411171451
300.0,2010,84.2399,3901.803,116.46799062061,116.163578842954,12890.0,30.27
300.0,2011,84.2399,3901.803,116.46799062061,116.163578842954,12890.0,30.27
300.0,2012,84.2399,3901.803,116.46799062061,116.163578842954,12890.0,30.27
300.0,2013,84.2399,3901.803,116.46799062061,116.163578842954,12890.0,30.27
300.0,2014,84.2399,3901.803,116.46799062061,116.163578842954,12890.0,30.27
300.0,2015,84.2399,3901.803,116.46799062061,116.163578842954,12890.0,30.27
300.0,2016,84.2399,3901.8,116.46799062061,116.163489527646,12890.0,30.2699767261443
300.0,2017,84.2399,3901.8,116.46799062061,116.163489527646,12890.0,30.2699767261443
300.0,2018,84.2399,3901.8,116.46799062061,116.163489527646,12890.0,30.2699767261443
300.0,2019,84.2399,3901.8,116.46799062061,116.163489527646,12890.0,30.2699767261443
300.0,2020,84.2399,3901.8,116.46799062061,116.163489527646,12890.0,30.2699767261443
304.0,1992,,0.22,,100.0,34170.0,0.0006438396254024
304.0,1993,,0.22,,100.0,34170.0,0.0006438396254024
304.0,1994,,0.22,,100.0,34170.0,0.0006438396254024
304.0,1995,,0.22,,100.0,34170.0,0.0006438396254024
304.0,1996,,0.22,,100.0,34170.0,0.0006438396254024
304.0,1997,,0.22,,100.0,41045.0,0.0005359970763795
304.0,1998,,0.22,,100.0,41045.0,0.0005359970763795
304.0,1999,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2000,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2001,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2002,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2003,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2004,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2005,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2006,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2007,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2008,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2009,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2010,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2011,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2012,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2013,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2014,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2015,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2016,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2017,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2018,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2019,,0.22,,100.0,41045.0,0.0005359970763795
304.0,2020,,0.22,,100.0,41045.0,0.0005359970763795
308.0,1992,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,1993,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,1994,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,1995,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,1996,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,1997,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,1998,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,1999,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2000,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2001,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2002,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2003,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2004,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2005,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2006,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2007,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2008,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2009,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2010,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2011,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2012,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2013,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2014,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2015,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2016,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2017,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2018,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2019,1.154,17.7,100.0,100.0,34.0,52.0588235294118
308.0,2020,1.154,17.7,100.0,100.0,34.0,52.0588235294118
312.0,1992,14.8496,74.4,100.0,100.0,169.0,44.0236686390533
312.0,1993,14.8314,74.31,99.8774377761017,99.8790322580645,169.0,43.9704142011834
312.0,1994,14.8132,74.22,99.7548755522034,99.758064516129,169.0,43.9171597633136
312.0,1995,14.795,74.13,99.6323133283051,99.6370967741935,169.0,43.8639053254438
312.0,1996,14.7769,74.04,99.5104245232195,99.5161290322581,169.0,43.810650887574
312.0,1997,14.7587,73.95,99.3878622993212,99.3951612903226,169.0,43.7573964497041
312.0,1998,14.7405,73.86,99.2653000754229,99.2741935483871,169.0,43.7041420118343
312.0,1999,14.7223,73.77,99.1427378515246,99.1532258064516,169.0,43.6508875739645
312.0,2000,14.7041,73.68,99.0201756276263,99.0322580645161,169.0,43.5976331360947
312.0,2001,14.6896,73.608,98.9225298997953,98.9354838709677,169.0,43.5550295857988
312.0,2002,14.6751,73.536,98.8248841719642,98.8387096774193,169.0,43.512426035503
312.0,2003,14.6605,73.464,98.7265650253205,98.741935483871,169.0,43.4698224852071
312.0,2004,14.646,73.392,98.6289192974895,98.6451612903226,169.0,43.4272189349112
312.0,2005,14.6314,73.32,98.5306001508458,98.5483870967742,169.0,43.3846153846154
312.0,2006,14.6169,73.248,98.4329544230147,98.4516129032258,169.0,43.3420118343195
312.0,2007,14.6023,73.176,98.3346352763711,98.3548387096774,169.0,43.2994082840237
312.0,2008,14.5878,73.104,98.23698954854,98.258064516129,169.0,43.2568047337278
312.0,2009,14.5733,73.032,98.139343820709,98.1612903225806,169.0,43.2142011834319
312.0,2010,14.5587,72.96,98.0410246740653,98.0645161290322,169.0,43.1715976331361
312.0,2011,14.4802,71.684,97.5123909061523,96.3494623655914,162.0,44.2493827160494
312.0,2012,14.5072,71.818,97.6942139855619,96.5295698924731,162.0,44.3320987654321
312.0,2013,14.5343,71.952,97.8767104837841,96.7096774193548,162.0,44.4148148148148
312.0,2014,14.5614,72.086,98.0592069820063,96.8897849462365,162.0,44.4975308641975
312.0,2015,14.5884,72.22,98.2410300614158,97.0698924731183,162.0,44.5802469135802
312.0,2016,14.5763,72.16,98.1595463850878,96.9892473118279,162.0,44.5432098765432
312.0,2017,14.5641,72.0996,98.0773892899472,96.908064516129,162.0,44.5059259259259
312.0,2018,14.5521,72.04,97.9965790324318,96.8279569892473,162.0,44.4691358024691
312.0,2019,14.54,71.98,97.9150953561038,96.747311827957,162.0,44.4320987654321
312.0,2020,14.5278,71.92,97.8329382609633,96.6666666666667,162.0,44.3950617283951
316.0,1992,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,1993,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,1994,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,1995,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,1996,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,1997,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,1998,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,1999,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2000,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2001,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2002,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2003,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2004,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2005,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2006,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2007,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2008,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2009,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2010,1.8,24.0,100.0,100.0,54.0,44.4444444444444
316.0,2011,1.8,24.2,100.0,100.833333333333,54.0,44.8148148148148
316.0,2012,1.8,24.4,100.0,101.666666666667,54.0,45.1851851851852
316.0,2013,1.8,24.6,100.0,102.5,54.0,45.5555555555556
